"year" "area" "price"
"8726" 5 67 69034
"8727" 12 43 31812
"8728" 13 37 24761
"8729" 23 41 7067
"8730" 8 39 36292
"8731" 29 81 33541
"8732" 3 33 40397
"8733" 26 35 5000
"8734" 24 31 5000
"8735" 8 42 38624
"8736" 8 33 30506
"8737" 14 86 68544
"8738" 3 89 94771
"8739" 29 75 28245
"8740" 18 37 13932
"8741" 2 63 70806
"8742" 11 39 29109
"8743" 7 31 31329
"8744" 28 40 5000
"8745" 5 40 42642
"8746" 26 40 5000
"8747" 9 40 35313
"8748" 4 62 65678
"8749" 12 36 25500
"8750" 16 73 51904
"8751" 4 49 54290
"8752" 29 37 5000
"8753" 17 34 13375
"8754" 6 56 54993
"8755" 16 47 27581
"8756" 22 31 5000
"8757" 19 42 17188
"8758" 23 101 65322
"8759" 26 32 5000
"8760" 7 39 39519
"8761" 8 42 38484
"8762" 25 82 42449
"8763" 7 37 36155
"8764" 16 31 12845
"8765" 1 53 62943
"8766" 28 49 5788
"8767" 3 34 40460
"8768" 17 41 19366
"8769" 28 79 34790
"8770" 12 39 28502
"8771" 20 34 7765
"8772" 14 54 38437
"8773" 9 38 33423
"8774" 9 52 45837
"8775" 16 55 34734
"8776" 8 37 34637
"8777" 26 37 5000
"8778" 18 39 16398
"8779" 18 39 15730
"8780" 9 44 37903
"8781" 12 40 28808
"8782" 12 45 33184
"8783" 17 31 11429
"8784" 17 44 22722
"8785" 14 34 19854
"8786" 9 31 26811
"8787" 4 32 37274
"8788" 17 62 40735
"8789" 15 32 15587
"8790" 4 62 66158
"8791" 12 49 37585
"8792" 22 36 5000
"8793" 29 32 5000
"8794" 3 38 45347
"8795" 0 32 45742
"8796" 10 58 49966
"8797" 7 80 77462
"8798" 3 34 41608
"8799" 11 52 42811
"8800" 20 49 21018
"8801" 25 37 5000
"8802" 10 40 33299
"8803" 28 37 5000
"8804" 9 42 36379
"8805" 28 77 31561
"8806" 7 37 35453
"8807" 25 95 54699
"8808" 29 41 5000
"8809" 12 34 23042
"8810" 25 54 16395
"8811" 19 60 34165
"8812" 20 80 50847
"8813" 19 44 18769
"8814" 18 37 15343
"8815" 13 32 20024
"8816" 16 34 15513
"8817" 11 37 28085
"8818" 5 56 58242
"8819" 5 80 81195
"8820" 6 35 36376
"8821" 9 32 27714
"8822" 14 104 85624
"8823" 28 40 5000
"8824" 23 39 6777
"8825" 4 33 37345
"8826" 19 55 30064
"8827" 19 31 6461
"8828" 21 75 44685
"8829" 17 31 10029
"8830" 14 41 25733
"8831" 1 34 44254
"8832" 17 49 27953
"8833" 17 33 13036
"8834" 25 48 9811
"8835" 21 56 25441
"8836" 29 42 5000
"8837" 22 57 24451
"8838" 18 37 13205
"8839" 26 51 11211
"8840" 27 38 5000
"8841" 23 36 5000
"8842" 8 33 31078
"8843" 28 31 5000
"8844" 19 48 22729
"8845" 19 38 13246
"8846" 18 48 24747
"8847" 30 47 5000
"8848" 17 53 31707
"8849" 12 37 26382
"8850" 3 43 49867
"8851" 4 34 39711
"8852" 13 37 23933
"8853" 28 105 58944
"8854" 28 35 5000
"8855" 4 45 50097
"8856" 13 34 21755
"8857" 17 62 38295
"8858" 8 39 35905
"8859" 19 36 10903
"8860" 23 34 5000
"8861" 29 37 5000
"8862" 6 40 41017
"8863" 8 37 32642
"8864" 28 58 14080
"8865" 18 41 17353
"8866" 12 54 42367
"8867" 4 36 40028
"8868" 5 73 74268
"8869" 28 54 9543
"8870" 16 47 28084
"8871" 29 45 5000
"8872" 0 51 64042
"8873" 10 107 96361
"8874" 24 38 5000
"8875" 17 45 24097
"8876" 16 48 29056
"8877" 20 33 6408
"8878" 13 32 19200
"8879" 16 43 24048
"8880" 27 38 5000
"8881" 21 45 17216
"8882" 23 65 30717
"8883" 6 58 58082
"8884" 15 62 43590
"8885" 25 65 26457
"8886" 6 42 43137
"8887" 6 55 54604
"8888" 3 49 55781
"8889" 20 31 5000
"8890" 6 37 37381
"8891" 21 67 36007
"8892" 21 41 11915
"8893" 7 72 69665
"8894" 17 30 9362
"8895" 15 96 75210
"8896" 18 31 8711
"8897" 1 38 47526
"8898" 28 47 5000
"8899" 10 60 51628
"8900" 1 39 49690
"8901" 21 39 9794
"8902" 4 63 66138
"8903" 30 31 5000
"8904" 17 40 18410
"8905" 29 37 5000
"8906" 5 33 35867
"8907" 14 49 33488
"8908" 26 67 27067
"8909" 20 31 5000
"8910" 10 77 68104
"8911" 4 35 40315
"8912" 25 67 28770
"8913" 5 48 50424
"8914" 12 31 20278
"8915" 3 56 61682
"8916" 2 42 51632
"8917" 20 66 37829
"8918" 29 56 10351
"8919" 26 59 19592
"8920" 15 30 14044
"8921" 7 33 31948
"8922" 21 42 12568
"8923" 2 43 52358
"8924" 7 32 31341
"8925" 9 60 53600
"8926" 2 30 39248
"8927" 22 79 46124
"8928" 20 37 10576
"8929" 2 34 42883
"8930" 7 57 55586
"8931" 11 39 29486
"8932" 6 37 38212
"8933" 25 36 5000
"8934" 30 54 7291
"8935" 5 41 44945
"8936" 0 37 51222
"8937" 11 48 37971
"8938" 17 75 52142
"8939" 7 50 48401
"8940" 19 75 48315
"8941" 27 37 5000
"8942" 10 53 45089
"8943" 17 30 8817
"8944" 22 46 14084
"8945" 1 32 42493
"8946" 11 31 22823
"8947" 11 84 73101
"8948" 20 57 29854
"8949" 3 115 118653
"8950" 25 124 82362
"8951" 4 37 42589
"8952" 2 61 68707
"8953" 21 30 5000
"8954" 30 41 5000
"8955" 22 88 54903
"8956" 16 49 28494
"8957" 4 42 46758
"8958" 25 66 27511
"8959" 9 47 41571
"8960" 7 32 31305
"8961" 11 49 39140
"8962" 11 47 37045
"8963" 18 63 38385
"8964" 17 36 15497
"8965" 23 34 5000
"8966" 22 34 5000
"8967" 5 53 54572
"8968" 1 70 79721
"8969" 3 41 47711
"8970" 15 45 27687
"8971" 4 47 51864
"8972" 30 31 5000
"8973" 18 34 11718
"8974" 22 54 22684
"8975" 28 31 5000
"8976" 5 58 59556
"8977" 9 39 33741
"8978" 7 30 30008
"8979" 23 99 62907
"8980" 4 52 57605
"8981" 15 44 26172
"8982" 13 36 23444
"8983" 23 38 5288
"8984" 14 34 19276
"8985" 2 82 88736
"8986" 7 33 32451
"8987" 29 37 5000
"8988" 26 40 5000
"8989" 12 90 76398
"8990" 17 35 13642
"8991" 25 42 5000
"8992" 17 31 10531
"8993" 16 35 15813
"8994" 9 50 44477
"8995" 9 50 44680
"8996" 22 34 5000
"8997" 27 74 30308
"8998" 20 38 11445
"8999" 17 43 21097
"9000" 21 34 5691
"9001" 4 36 41160
"9002" 27 34 5000
"9003" 2 32 41736
"9004" 17 42 20677
"9005" 18 58 34538
"9006" 12 84 70592
"9007" 4 50 54081
"9008" 1 34 46513
"9009" 1 47 56459
"9010" 29 40 5000
"9011" 4 40 44354
"9012" 3 37 44960
"9013" 11 31 21619
"9014" 23 72 37318
"9015" 16 33 14002
"9016" 19 31 6044
"9017" 14 48 32619
"9018" 15 76 57164
"9019" 1 37 47584
"9020" 20 50 21679
"9021" 22 73 39806
"9022" 1 52 61918
"9023" 0 44 56918
"9024" 20 134 103195
"9025" 6 33 34530
"9026" 28 77 32222
"9027" 12 53 41628
"9028" 21 34 5807
"9029" 30 66 17289
"9030" 2 34 43814
"9031" 24 40 5000
"9032" 15 92 72644
"9033" 28 41 5000
"9034" 24 32 5000
"9035" 27 86 42664
"9036" 10 49 40897
"9037" 22 33 5000
"9038" 16 50 30693
"9039" 14 41 26425
"9040" 23 33 5000
"9041" 6 37 38101
"9042" 26 42 5000
"9043" 10 91 81228
"9044" 6 37 37628
"9045" 7 44 42931
"9046" 11 56 47232
"9047" 6 44 44684
"9048" 29 33 5000
"9049" 3 74 79461
"9050" 10 51 43067
"9051" 7 52 50694
"9052" 18 36 12945
"9053" 19 108 79948
"9054" 12 34 23312
"9055" 4 37 42205
"9056" 26 50 10516
"9057" 12 57 44600
"9058" 1 38 48792
"9059" 9 48 42428
"9060" 11 61 51068
"9061" 26 34 5000
"9062" 16 41 22028
"9063" 26 64 24630
"9064" 1 51 62051
"9065" 5 100 100417
"9066" 2 52 61332
"9067" 7 45 43255
"9068" 20 33 6208
"9069" 10 49 41633
"9070" 10 33 26268
"9071" 12 39 28546
"9072" 10 44 36822
"9073" 22 44 12711
"9074" 11 40 31220
"9075" 9 40 35002
"9076" 4 41 46060
"9077" 1 53 63691
"9078" 3 42 49138
"9079" 17 57 35155
"9080" 11 33 24419
"9081" 27 47 5280
"9082" 18 55 30862
"9083" 9 41 35554
"9084" 19 85 57253
"9085" 24 54 17790
"9086" 27 54 12008
"9087" 1 45 56561
"9088" 8 69 65180
"9089" 17 38 17254
"9090" 26 38 5000
"9091" 25 35 5000
"9092" 19 40 15351
"9093" 10 73 64421
"9094" 6 34 35767
"9095" 15 64 45439
"9096" 3 36 43064
"9097" 7 33 33370
"9098" 0 56 68155
"9099" 3 46 52929
"9100" 27 62 19971
"9101" 15 30 13135
"9102" 22 68 36681
"9103" 20 31 5000
"9104" 2 47 55685
"9105" 28 52 8606
"9106" 8 31 28539
"9107" 10 64 55602
"9108" 9 38 32962
"9109" 14 31 16843
"9110" 18 42 18602
"9111" 9 68 61536
"9112" 20 45 17256
"9113" 18 30 7961
"9114" 27 52 11033
"9115" 23 154 114627
"9116" 21 48 19173
"9117" 2 56 64467
"9118" 20 35 7057
"9119" 14 45 29503
"9120" 6 31 32639
"9121" 13 31 17984
"9122" 9 31 26314
"9123" 19 43 16878
"9124" 9 32 27825
"9125" 27 59 16868
"9126" 6 44 44935
"9127" 23 106 68830
"9128" 28 93 47228
"9129" 25 42 5107
"9130" 13 58 43500
"9131" 21 35 5967
"9132" 13 36 21739
"9133" 23 51 18347
"9134" 9 32 27595
"9135" 25 34 5000
"9136" 16 91 69066
"9137" 12 33 22585
"9138" 11 33 23874
"9139" 23 33 5000
"9140" 28 65 21044
"9141" 8 60 55816
"9142" 25 32 5000
"9143" 4 75 78172
"9144" 14 35 19554
"9145" 18 32 8646
"9146" 29 30 5000
"9147" 29 32 5000
"9148" 22 69 35834
"9149" 5 56 58210
"9150" 1 51 61331
"9151" 13 86 71080
"9152" 1 128 134856
"9153" 15 34 17807
"9154" 18 46 21984
"9155" 10 36 28468
"9156" 19 34 9057
"9157" 19 76 49542
"9158" 13 44 30937
"9159" 0 36 48488
"9160" 23 43 9772
"9161" 9 43 37888
"9162" 26 31 5000
"9163" 20 30 5000
"9164" 15 72 53184
"9165" 25 52 14643
"9166" 19 46 21141
"9167" 28 35 5000
"9168" 26 56 15901
"9169" 12 38 27803
"9170" 4 55 58701
"9171" 20 31 5000
"9172" 8 45 41273
"9173" 22 32 5000
"9174" 16 49 29162
"9175" 5 33 36234
"9176" 8 32 29388
"9177" 11 71 61198
"9178" 1 48 57856
"9179" 2 35 44176
"9180" 8 50 45383
"9181" 18 37 14318
"9182" 17 79 55080
"9183" 29 34 5000
"9184" 27 70 28060
"9185" 19 42 16258
"9186" 13 51 38420
"9187" 18 87 61536
"9188" 29 31 5000
"9189" 22 41 9713
"9190" 2 42 50290
"9191" 2 37 46643
"9192" 10 39 31544
"9193" 6 139 134804
"9194" 15 57 38959
"9195" 6 34 34393
"9196" 19 30 5000
"9197" 17 57 35421
"9198" 22 39 8026
"9199" 20 30 5000
"9200" 25 48 9951
"9201" 5 36 39235
"9202" 1 71 80081
"9203" 29 50 5000
"9204" 29 37 5000
"9205" 17 53 30907
"9206" 28 38 5000
"9207" 21 55 24845
"9208" 15 32 14372
"9209" 4 56 61121
"9210" 24 47 11121
"9211" 18 37 13307
"9212" 5 53 54840
"9213" 26 37 5000
"9214" 14 51 35266
"9215" 16 39 19914
"9216" 8 70 65340
"9217" 24 33 5000
"9218" 20 34 7297
"9219" 28 39 5000
"9220" 15 142 120301
"9221" 14 59 43916
"9222" 14 53 38001
"9223" 5 56 57904
"9224" 9 34 30139
"9225" 20 43 16339
"9226" 13 44 31281
"9227" 26 41 5000
"9228" 7 59 56528
"9229" 8 33 30567
"9230" 20 31 5000
"9231" 21 41 12686
"9232" 10 53 45721
"9233" 10 36 28871
"9234" 6 69 69295
"9235" 16 48 29074
"9236" 2 33 42429
"9237" 25 31 5000
"9238" 20 55 27326
"9239" 15 31 15008
"9240" 3 52 58762
"9241" 17 43 20972
"9242" 8 45 42574
"9243" 24 48 12303
"9244" 20 44 16428
"9245" 8 44 42031
"9246" 12 96 82515
"9247" 4 33 38627
"9248" 13 45 31933
"9249" 27 65 23335
"9250" 27 145 99167
"9251" 16 83 62120
"9252" 4 43 48672
"9253" 0 31 44329
"9254" 21 77 46408
"9255" 0 40 53671
"9256" 9 56 49366
"9257" 21 34 5497
"9258" 21 38 9719
"9259" 3 59 64341
"9260" 23 52 18011
"9261" 24 56 19385
"9262" 23 41 7852
"9263" 20 32 5407
"9264" 28 54 10094
"9265" 24 46 11056
"9266" 27 44 5000
"9267" 0 38 51332
"9268" 8 84 78445
"9269" 22 55 23491
"9270" 15 60 42127
"9271" 10 53 44670
"9272" 8 30 28660
"9273" 22 35 5000
"9274" 10 71 62251
"9275" 21 39 10116
"9276" 5 41 43746
"9277" 9 33 28139
"9278" 14 57 41186
"9279" 4 31 36953
"9280" 4 43 47291
"9281" 17 71 48239
"9282" 4 37 42624
"9283" 15 65 46608
"9284" 8 44 41089
"9285" 19 37 12456
"9286" 16 63 42049
"9287" 8 62 58150
"9288" 10 40 32502
"9289" 13 43 29705
"9290" 15 32 15597
"9291" 4 41 46378
"9292" 23 31 5000
"9293" 25 31 5000
"9294" 25 63 24108
"9295" 20 51 23353
"9296" 26 43 5000
"9297" 22 107 73028
"9298" 0 32 45306
"9299" 28 35 5000
"9300" 12 35 23849
"9301" 11 37 28023
"9302" 2 31 40412
"9303" 17 65 42508
"9304" 2 66 73197
"9305" 0 63 74803
"9306" 9 53 47660
"9307" 3 64 69771
"9308" 3 43 48953
"9309" 7 61 58549
"9310" 4 40 45085
"9311" 25 74 35400
"9312" 12 48 36940
"9313" 1 55 65342
"9314" 14 37 22873
"9315" 25 42 5000
"9316" 19 63 37679
"9317" 3 31 38682
"9318" 13 34 20015
"9319" 11 62 51967
"9320" 19 56 29609
"9321" 19 68 41959
"9322" 26 41 5000
"9323" 29 37 5000
"9324" 5 96 95494
"9325" 0 34 47412
"9326" 19 33 8775
"9327" 15 40 23460
"9328" 11 30 21278
"9329" 16 54 33526
"9330" 7 70 67922
"9331" 22 34 5000
"9332" 27 46 5000
"9333" 23 71 36802
"9334" 17 48 26922
"9335" 28 41 5000
"9336" 25 50 12195
"9337" 28 48 5023
"9338" 20 37 10419
"9339" 26 32 5000
"9340" 28 34 5000
"9341" 26 43 5000
"9342" 3 32 39706
"9343" 4 86 89422
"9344" 15 33 15873
"9345" 27 61 18191
"9346" 4 55 59210
"9347" 24 33 5000
"9348" 12 77 64176
"9349" 11 106 93455
"9350" 9 47 41387
"9351" 16 37 18380
"9352" 11 66 55509
"9353" 30 96 46673
"9354" 19 32 7431
"9355" 17 75 50762
"9356" 9 37 31731
"9357" 22 53 21521
"9358" 26 31 5000
"9359" 19 30 5670
"9360" 26 37 5000
"9361" 20 61 32639
"9362" 8 43 39764
"9363" 18 62 37918
"9364" 11 33 24521
"9365" 25 37 5000
"9366" 5 34 36515
"9367" 2 32 41673
"9368" 5 50 51786
"9369" 27 37 5000
"9370" 19 30 5000
"9371" 22 40 8841
"9372" 10 44 36385
"9373" 17 33 11879
"9374" 22 33 5000
"9375" 26 73 32555
"9376" 25 63 25168
"9377" 28 54 10074
"9378" 13 55 41397
"9379" 15 48 29893
"9380" 7 42 40922
"9381" 4 57 61442
"9382" 29 37 5000
"9383" 10 39 32352
"9384" 10 37 29723
"9385" 23 37 5000
"9386" 21 32 5000
"9387" 30 33 5000
"9388" 6 57 56767
"9389" 4 48 52801
"9390" 27 43 5000
"9391" 16 38 20341
"9392" 4 35 39636
"9393" 2 60 68637
"9394" 5 33 36116
"9395" 24 60 23916
"9396" 6 36 37299
"9397" 25 37 5000
"9398" 17 49 26877
"9399" 18 64 39826
"9400" 8 76 70835
"9401" 17 36 15110
"9402" 3 82 86396
"9403" 8 39 35766
"9404" 25 32 5000
"9405" 16 50 30262
"9406" 20 31 5000
"9407" 9 66 60372
"9408" 0 79 90390
"9409" 19 93 64889
"9410" 17 46 25232
"9411" 16 37 18888
"9412" 24 53 17071
"9413" 11 32 23583
"9414" 24 63 27167
"9415" 11 33 25225
"9416" 9 39 34026
"9417" 21 45 16197
"9418" 8 47 43462
"9419" 12 65 51998
"9420" 29 30 5000
"9421" 13 31 18927
"9422" 28 47 5000
"9423" 24 109 70295
"9424" 6 57 58470
"9425" 15 42 24696
"9426" 1 44 55717
"9427" 16 53 33582
"9428" 8 46 42242
"9429" 16 38 19396
"9430" 20 34 9165
"9431" 23 47 13191
"9432" 20 109 79092
"9433" 6 46 47041
"9434" 22 62 29628
"9435" 27 55 13293
"9436" 28 65 20883
"9437" 16 79 58633
"9438" 4 30 34826
"9439" 6 55 55252
"9440" 1 32 43545
"9441" 0 32 45456
"9442" 9 48 43096
"9443" 26 48 9428
"9444" 9 38 33137
"9445" 15 42 25749
"9446" 16 38 19038
"9447" 17 53 30419
"9448" 14 32 17021
"9449" 3 44 50615
"9450" 24 75 37782
"9451" 5 52 54489
"9452" 1 34 44960
"9453" 18 41 18312
"9454" 4 35 40796
"9455" 8 44 41395
"9456" 11 81 70325
"9457" 19 40 14345
"9458" 21 49 18669
"9459" 13 55 41587
"9460" 0 42 53986
"9461" 1 42 53455
"9462" 7 103 98056
"9463" 18 46 23383
"9464" 1 49 60600
"9465" 15 49 31512
"9466" 23 50 16132
"9467" 18 70 45095
"9468" 2 83 89855
"9469" 11 33 24838
"9470" 13 31 18822
"9471" 13 35 22052
"9472" 15 97 77201
"9473" 18 45 22236
"9474" 2 50 57417
"9475" 10 45 37859
"9476" 13 45 31853
"9477" 18 36 13197
"9478" 24 58 21769
"9479" 13 34 21663
"9480" 24 101 63126
"9481" 13 31 19020
"9482" 28 73 28216
"9483" 16 67 46051
"9484" 23 100 63914
"9485" 14 41 25145
"9486" 5 44 46510
"9487" 25 60 21871
"9488" 8 43 39949
"9489" 27 56 14393
"9490" 5 39 41717
"9491" 8 79 75212
"9492" 0 32 45632
"9493" 13 56 42398
"9494" 14 35 20920
"9495" 14 34 18376
"9496" 9 47 40705
"9497" 8 43 40039
"9498" 28 43 5000
"9499" 18 56 32582
"9500" 14 43 28312
"9501" 21 32 5000
"9502" 8 35 31916
"9503" 6 73 72499
"9504" 26 50 10608
"9505" 18 37 13399
"9506" 11 47 37670
"9507" 25 65 26548
"9508" 7 43 41365
"9509" 19 35 9623
"9510" 21 31 5000
"9511" 26 42 5000
"9512" 20 36 9097
"9513" 19 44 18085
"9514" 9 47 42160
"9515" 20 31 5000
"9516" 26 61 21264
"9517" 2 68 74965
"9518" 3 33 39550
"9519" 20 58 30138
"9520" 4 30 35407
"9521" 6 40 40529
"9522" 20 64 35805
"9523" 14 39 24437
"9524" 12 42 30716
"9525" 13 31 17979
"9526" 18 34 10855
"9527" 18 34 10950
"9528" 11 36 27583
"9529" 29 45 5000
"9530" 30 31 5000
"9531" 27 118 73271
"9532" 9 35 30522
"9533" 14 67 50518
"9534" 18 56 32406
"9535" 18 67 42214
"9536" 23 34 5000
"9537" 27 34 5000
"9538" 9 60 54019
"9539" 21 31 5000
"9540" 21 97 65351
"9541" 5 58 60043
"9542" 9 47 41212
"9543" 23 33 5000
"9544" 16 32 13324
"9545" 4 33 37866
"9546" 23 74 38682
"9547" 12 42 31470
"9548" 8 55 50939
"9549" 8 42 38261
"9550" 6 102 100197
"9551" 10 40 33260
"9552" 6 33 34187
"9553" 8 58 53637
"9554" 22 31 5000
"9555" 4 65 69172
"9556" 5 42 45330
"9557" 4 52 55920
"9558" 12 53 40594
"9559" 17 53 30847
"9560" 21 30 5000
"9561" 29 38 5000
"9562" 7 132 126065
"9563" 17 49 27816
"9564" 11 36 27298
"9565" 12 35 24472
"9566" 15 59 41405
"9567" 25 51 12633
"9568" 9 44 38818
"9569" 2 81 88036
"9570" 6 43 44320
"9571" 0 47 59953
"9572" 16 39 19990
"9573" 10 78 69169
"9574" 20 34 7274
"9575" 4 32 37442
"9576" 22 54 21670
"9577" 15 32 15375
"9578" 14 40 25062
"9579" 22 42 10237
"9580" 13 70 55644
"9581" 20 89 59089
"9582" 10 49 41554
"9583" 21 35 5396
"9584" 20 46 19114
"9585" 6 35 36348
"9586" 3 36 43492
"9587" 5 37 40250
"9588" 12 40 29206
"9589" 21 149 114903
"9590" 5 31 35089
"9591" 12 35 22692
"9592" 19 56 30372
"9593" 13 31 17531
"9594" 13 42 28561
"9595" 27 95 51208
"9596" 9 44 39005
"9597" 1 36 46452
"9598" 27 46 5000
"9599" 0 41 54215
"9600" 11 34 24537
"9601" 27 32 5000
"9602" 15 54 36000
"9603" 25 44 6668
"9604" 26 31 5000
"9605" 13 34 21798
"9606" 7 54 53030
"9607" 5 59 61451
"9608" 8 33 30769
"9609" 3 41 48377
"9610" 26 43 5000
"9611" 1 35 46203
"9612" 26 83 41813
"9613" 5 43 45933
"9614" 10 62 54110
"9615" 25 38 5000
"9616" 21 53 22702
"9617" 26 34 5000
"9618" 29 38 5000
"9619" 16 43 23196
"9620" 13 52 38552
"9621" 8 39 36306
"9622" 20 39 12301
"9623" 4 53 56784
"9624" 24 41 5000
"9625" 11 123 110120
"9626" 22 60 27171
"9627" 21 31 5000
"9628" 16 46 26769
"9629" 3 47 53630
"9630" 26 44 5223
"9631" 29 30 5000
"9632" 23 34 5000
"9633" 29 40 5000
"9634" 19 49 24300
"9635" 9 57 50315
"9636" 30 42 5000
"9637" 9 71 64547
"9638" 10 41 33833
"9639" 3 44 50611
"9640" 6 68 66882
"9641" 27 39 5000
"9642" 9 79 72495
"9643" 3 39 46619
"9644" 2 41 49811
"9645" 16 45 25493
"9646" 2 39 49382
"9647" 7 89 85094
"9648" 16 43 23576
"9649" 5 54 56050
"9650" 5 75 76115
"9651" 17 38 17358
"9652" 4 34 39167
"9653" 10 98 88703
"9654" 26 34 5000
"9655" 9 44 38503
"9656" 17 38 17373
"9657" 26 30 5000
"9658" 26 38 5000
"9659" 25 166 122927
"9660" 25 33 5000
"9661" 29 47 5000
"9662" 12 44 33973
"9663" 9 48 42333
"9664" 22 68 35939
"9665" 15 68 49652
"9666" 18 38 15178
"9667" 23 64 30242
"9668" 19 55 29600
"9669" 12 37 25754
"9670" 2 30 39008
"9671" 8 75 69563
"9672" 2 43 51562
"9673" 22 36 5435
"9674" 23 33 5000
"9675" 28 65 20824
"9676" 23 94 58404
"9677" 8 50 47287
"9678" 5 36 39376
"9679" 1 30 41089
"9680" 17 37 15488
"9681" 28 48 5525
"9682" 26 50 9620
"9683" 0 81 90929
"9684" 11 42 32634
"9685" 23 57 23794
"9686" 4 41 45469
"9687" 22 47 15725
"9688" 19 40 14463
"9689" 18 39 16106
"9690" 23 30 5000
"9691" 5 81 81544
"9692" 26 56 15949
"9693" 11 53 42999
"9694" 2 47 56186
"9695" 12 46 35437
"9696" 6 41 42306
"9697" 29 30 5000
"9698" 24 148 107626
"9699" 18 63 38229
"9700" 9 56 49803
"9701" 12 93 79322
"9702" 27 49 7546
"9703" 6 54 53952
"9704" 11 58 48115
"9705" 12 35 24062
"9706" 25 30 5000
"9707" 17 48 27209
"9708" 8 47 42969
"9709" 11 51 41813
"9710" 18 50 25914
"9711" 2 41 49804
"9712" 20 42 14572
"9713" 27 84 40776
"9714" 4 113 113040
"9715" 16 35 15759
"9716" 13 44 30805
"9717" 12 30 19942
"9718" 18 43 19921
"9719" 0 31 44994
"9720" 28 50 7758
"9721" 4 42 46075
"9722" 4 35 40496
"9723" 16 126 102447
"9724" 16 45 25832
"9725" 11 32 23391
"9726" 23 33 5000
"9727" 29 40 5000
"9728" 27 36 5000
"9729" 10 32 25934
"9730" 10 41 34577
"9731" 20 45 17406
"9732" 1 56 65934
"9733" 28 75 30321
"9734" 13 51 37085
"9735" 0 51 63922
"9736" 28 53 9772
"9737" 12 39 28318
"9738" 11 79 69133
"9739" 29 54 8884
"9740" 6 51 51640
"9741" 25 71 32725
"9742" 16 46 26995
"9743" 22 46 14376
"9744" 0 38 51283
"9745" 12 43 32665
"9746" 8 91 84841
"9747" 26 40 5000
"9748" 5 126 125299
"9749" 25 38 5000
"9750" 15 34 17894
"9751" 25 33 5000
"9752" 29 53 6682
"9753" 26 32 5000
"9754" 25 79 40415
"9755" 9 54 47969
"9756" 4 34 39230
"9757" 4 55 58985
"9758" 26 42 5000
"9759" 17 46 24478
"9760" 26 65 25281
"9761" 15 52 34684
"9762" 10 36 29836
"9763" 14 74 56768
"9764" 20 30 5000
"9765" 7 80 75915
"9766" 24 40 5000
"9767" 30 104 53264
"9768" 15 33 16698
"9769" 18 71 46818
"9770" 19 50 24188
"9771" 25 37 5000
"9772" 13 57 43392
"9773" 20 59 31038
"9774" 30 34 5000
"9775" 21 39 10916
"9776" 24 38 5000
"9777" 10 40 32963
"9778" 17 81 57593
"9779" 16 81 59809
"9780" 13 62 48260
"9781" 24 89 51688
"9782" 10 55 46852
"9783" 1 53 63762
"9784" 4 36 41337
"9785" 2 37 45911
"9786" 8 61 56780
"9787" 0 47 60120
"9788" 5 42 45075
"9789" 17 64 42244
"9790" 6 54 53994
"9791" 18 82 57682
"9792" 25 49 11264
"9793" 7 64 62245
"9794" 1 73 81709
"9795" 9 61 54936
"9796" 8 66 60578
"9797" 26 33 5000
"9798" 5 83 84008
"9799" 22 46 14402
"9800" 6 68 67478
"9801" 30 64 16234
"9802" 28 44 5000
"9803" 4 44 48213
"9804" 26 66 25235
"9805" 2 38 46367
"9806" 28 34 5000
"9807" 1 40 50957
"9808" 19 83 55931
"9809" 19 58 31449
"9810" 1 70 79537
"9811" 15 32 15219
"9812" 16 34 14786
"9813" 23 35 5000
"9814" 8 40 37206
"9815" 2 35 44017
"9816" 29 44 5000
"9817" 1 35 45675
"9818" 24 86 48325
"9819" 16 35 15494
"9820" 0 46 58969
"9821" 15 37 20683
"9822" 4 34 39110
"9823" 14 52 36254
"9824" 6 74 72502
"9825" 27 43 5000
"9826" 22 34 5000
"9827" 24 48 12468
"9828" 11 43 34128
"9829" 3 44 50383
"9830" 24 50 14530
"9831" 13 46 32902
"9832" 8 45 41406
"9833" 24 64 27438
"9834" 24 91 53788
"9835" 17 46 24402
"9836" 29 43 5000
"9837" 17 58 36194
"9838" 28 41 5000
"9839" 11 68 57583
"9840" 14 91 73679
"9841" 16 112 89479
"9842" 1 57 67725
"9843" 16 50 30963
"9844" 6 33 34393
"9845" 11 35 26328
"9846" 6 37 38888
"9847" 2 102 108230
"9848" 24 50 14497
"9849" 0 45 57772
"9850" 14 30 15891
"9851" 1 105 113514
"9852" 27 50 7896
"9853" 29 37 5000
"9854" 23 83 48097
"9855" 30 54 6494
"9856" 9 34 29518
"9857" 14 35 20297
"9858" 7 52 50402
"9859" 16 39 19278
"9860" 16 47 28663
"9861" 23 33 5000
"9862" 23 38 5233
"9863" 14 45 29209
"9864" 19 32 7314
"9865" 15 60 41769
"9866" 1 32 42944
"9867" 20 35 8534
"9868" 29 46 5000
"9869" 28 48 5637
"9870" 20 42 13664
"9871" 2 40 48714
"9872" 23 58 24863
"9873" 11 60 49474
"9874" 22 34 5000
"9875" 11 51 41328
"9876" 4 49 53567
"9877" 6 42 42810
"9878" 20 80 51258
"9879" 1 40 50952
"9880" 24 31 5000
"9881" 18 201 170551
"9882" 1 41 52227
"9883" 4 75 78325
"9884" 7 44 42423
"9885" 17 65 43043
"9886" 6 56 56575
"9887" 11 34 26214
"9888" 28 54 9812
"9889" 10 34 27129
"9890" 25 48 10678
